discover.py --task-config task1 --discover 0 --algo ppo --env MiniGrid-ConfigWorld-v0-havekey --lr 0.00025 --AnomalyNN test_8 --model 20240808-seed1

Namespace(task_config='task1', discover=0, algo='ppo', env='MiniGrid-ConfigWorld-v0-havekey', model='20240808-seed1', seed=1, log_interval=1, save_interval=10, procs=1, frames=10000000, AnomalyNN='test_8', epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.00025, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, buffer_size=10000, target_update=10)

Device: cuda

Environments loaded

discover.py --task-config task1 --discover 0 --algo ppo --env MiniGrid-ConfigWorld-v0-havekey --lr 0.00025 --AnomalyNN test_8 --model 20240808-seed1

Namespace(task_config='task1', discover=0, algo='ppo', env='MiniGrid-ConfigWorld-v0-havekey', model='20240808-seed1', seed=1, log_interval=1, save_interval=10, procs=1, frames=10000000, AnomalyNN='test_8', epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.00025, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, buffer_size=10000, target_update=10)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 000256 | FPS 0039 | D 6 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.125'] | value_loss ['None', 'None', '0.048']
U 476 | F 121856 | FPS 0059 | D 2110 | Reward:μσmM 0.86 0.27 0.00 0.96 | policy_loss ['None', 'None', '0.014'] | value_loss ['None', 'None', '0.001']
U 477 | F 122112 | FPS 0059 | D 2115 | Reward:μσmM 0.95 0.02 0.92 0.96 | policy_loss ['None', 'None', '0.002'] | value_loss ['None', 'None', '0.001']
U 478 | F 122368 | FPS 0058 | D 2119 | Reward:μσmM 0.31 0.81 -1.00 0.95 | policy_loss ['None', 'None', '0.139'] | value_loss ['None', 'None', '0.103']
U 479 | F 122624 | FPS 0059 | D 2123 | Reward:μσmM 0.49 0.68 -1.00 0.95 | policy_loss ['None', 'None', '0.033'] | value_loss ['None', 'None', '0.030']
U 480 | F 122880 | FPS 0060 | D 2128 | Reward:μσmM -0.58 0.70 -1.00 0.91 | policy_loss ['None', 'None', '0.405'] | value_loss ['None', 'None', '0.336']
Status saved
U 481 | F 123136 | FPS 0060 | D 2132 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.279'] | value_loss ['None', 'None', '0.152']
U 482 | F 123392 | FPS 0061 | D 2137 | Reward:μσmM -0.06 0.75 -1.00 0.83 | policy_loss ['None', 'None', '0.047'] | value_loss ['None', 'None', '0.041']
U 483 | F 123648 | FPS 0063 | D 2141 | Reward:μσmM 0.30 0.73 -1.00 0.95 | policy_loss ['None', 'None', '-0.048'] | value_loss ['None', 'None', '0.050']
U 484 | F 123904 | FPS 0063 | D 2145 | Reward:μσmM 0.67 0.39 0.00 0.96 | policy_loss ['None', 'None', '-0.103'] | value_loss ['None', 'None', '0.027']
U 485 | F 124160 | FPS 0060 | D 2149 | Reward:μσmM 0.68 0.60 -1.00 0.97 | policy_loss ['None', 'None', '-0.113'] | value_loss ['None', 'None', '0.110']
U 486 | F 124416 | FPS 0063 | D 2153 | Reward:μσmM 0.83 0.29 0.00 0.95 | policy_loss ['None', 'None', '-0.141'] | value_loss ['None', 'None', '0.008']
U 487 | F 124672 | FPS 0060 | D 2157 | Reward:μσmM 0.82 0.31 0.00 0.95 | policy_loss ['None', 'None', '-0.048'] | value_loss ['None', 'None', '0.004']
U 488 | F 124928 | FPS 0059 | D 2162 | Reward:μσmM 0.86 0.27 0.00 0.97 | policy_loss ['None', 'None', '-0.042'] | value_loss ['None', 'None', '0.004']
U 489 | F 125184 | FPS 0059 | D 2166 | Reward:μσmM 0.89 0.25 0.00 0.96 | policy_loss ['None', 'None', '-0.055'] | value_loss ['None', 'None', '0.001']
U 490 | F 125440 | FPS 0059 | D 2170 | Reward:μσmM 0.96 0.01 0.94 0.97 | policy_loss ['None', 'None', '-0.015'] | value_loss ['None', 'None', '0.001']
Status saved
U 491 | F 125696 | FPS 0061 | D 2175 | Reward:μσmM 0.86 0.27 0.00 0.96 | policy_loss ['None', 'None', '0.018'] | value_loss ['None', 'None', '0.001']
U 492 | F 125952 | FPS 0060 | D 2179 | Reward:μσmM 0.86 0.27 0.00 0.96 | policy_loss ['None', 'None', '0.013'] | value_loss ['None', 'None', '0.001']
U 493 | F 126208 | FPS 0059 | D 2183 | Reward:μσmM 0.74 0.34 0.00 0.96 | policy_loss ['None', 'None', '0.067'] | value_loss ['None', 'None', '0.003']
U 494 | F 126464 | FPS 0059 | D 2188 | Reward:μσmM -0.03 0.97 -1.00 0.96 | policy_loss ['None', 'None', '0.331'] | value_loss ['None', 'None', '0.350']
U 495 | F 126720 | FPS 0059 | D 2192 | Reward:μσmM 0.69 0.35 0.00 0.91 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.006']
U 496 | F 126976 | FPS 0061 | D 2196 | Reward:μσmM 0.74 0.33 0.00 0.94 | policy_loss ['None', 'None', '-0.037'] | value_loss ['None', 'None', '0.003']
U 497 | F 127232 | FPS 0058 | D 2201 | Reward:μσmM 0.77 0.32 0.00 0.95 | policy_loss ['None', 'None', '-0.002'] | value_loss ['None', 'None', '0.004']
U 498 | F 127488 | FPS 0062 | D 2205 | Reward:μσmM 0.25 0.86 -1.00 0.97 | policy_loss ['None', 'None', '0.136'] | value_loss ['None', 'None', '0.189']
U 499 | F 127744 | FPS 0061 | D 2209 | Reward:μσmM 0.50 0.69 -1.00 0.92 | policy_loss ['None', 'None', '-0.040'] | value_loss ['None', 'None', '0.024']
U 500 | F 128000 | FPS 0058 | D 2213 | Reward:μσmM 0.84 0.28 0.00 0.96 | policy_loss ['None', 'None', '-0.091'] | value_loss ['None', 'None', '0.003']
Status saved
U 501 | F 128256 | FPS 0060 | D 2218 | Reward:μσmM 0.84 0.28 0.00 0.95 | policy_loss ['None', 'None', '-0.061'] | value_loss ['None', 'None', '0.001']
U 502 | F 128512 | FPS 0060 | D 2222 | Reward:μσmM 0.87 0.26 0.00 0.96 | policy_loss ['None', 'None', '-0.038'] | value_loss ['None', 'None', '0.001']
U 503 | F 128768 | FPS 0062 | D 2226 | Reward:μσmM 0.88 0.25 0.00 0.97 | policy_loss ['None', 'None', '-0.003'] | value_loss ['None', 'None', '0.001']
U 504 | F 129024 | FPS 0061 | D 2230 | Reward:μσmM 0.87 0.26 0.00 0.96 | policy_loss ['None', 'None', '0.001'] | value_loss ['None', 'None', '0.001']
U 505 | F 129280 | FPS 0063 | D 2234 | Reward:μσmM 0.50 0.76 -1.00 0.96 | policy_loss ['None', 'None', '0.100'] | value_loss ['None', 'None', '0.132']
U 506 | F 129536 | FPS 0062 | D 2239 | Reward:μσmM 0.31 0.81 -1.00 0.96 | policy_loss ['None', 'None', '0.120'] | value_loss ['None', 'None', '0.145']
U 507 | F 129792 | FPS 0063 | D 2243 | Reward:μσmM 0.70 0.35 0.00 0.92 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.003']
U 508 | F 130048 | FPS 0062 | D 2247 | Reward:μσmM -0.27 0.80 -1.00 0.92 | policy_loss ['None', 'None', '0.206'] | value_loss ['None', 'None', '0.135']
U 509 | F 130304 | FPS 0061 | D 2251 | Reward:μσmM -0.52 0.78 -1.00 0.92 | policy_loss ['None', 'None', '0.319'] | value_loss ['None', 'None', '0.296']
U 510 | F 130560 | FPS 0061 | D 2255 | Reward:μσmM -0.14 0.90 -1.00 0.93 | policy_loss ['None', 'None', '0.047'] | value_loss ['None', 'None', '0.173']
Status saved
U 511 | F 130816 | FPS 0059 | D 2260 | Reward:μσmM -0.45 0.71 -1.00 0.74 | policy_loss ['None', 'None', '0.106'] | value_loss ['None', 'None', '0.135']
U 512 | F 131072 | FPS 0060 | D 2264 | Reward:μσmM 0.41 0.71 -1.00 0.91 | policy_loss ['None', 'None', '-0.123'] | value_loss ['None', 'None', '0.020']
U 513 | F 131328 | FPS 0062 | D 2268 | Reward:μσmM 0.61 0.36 0.00 0.89 | policy_loss ['None', 'None', '-0.055'] | value_loss ['None', 'None', '0.004']
U 514 | F 131584 | FPS 0060 | D 2273 | Reward:μσmM 0.74 0.33 0.00 0.93 | policy_loss ['None', 'None', '-0.085'] | value_loss ['None', 'None', '0.004']
U 515 | F 131840 | FPS 0062 | D 2277 | Reward:μσmM 0.78 0.32 0.00 0.93 | policy_loss ['None', 'None', '-0.100'] | value_loss ['None', 'None', '0.003']
U 516 | F 132096 | FPS 0059 | D 2281 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '-0.086'] | value_loss ['None', 'None', '0.002']
U 517 | F 132352 | FPS 0064 | D 2285 | Reward:μσmM 0.86 0.27 0.00 0.96 | policy_loss ['None', 'None', '-0.052'] | value_loss ['None', 'None', '0.001']
U 518 | F 132608 | FPS 0062 | D 2289 | Reward:μσmM 0.88 0.25 0.00 0.97 | policy_loss ['None', 'None', '-0.023'] | value_loss ['None', 'None', '0.001']
U 519 | F 132864 | FPS 0061 | D 2293 | Reward:μσmM 0.88 0.25 0.00 0.96 | policy_loss ['None', 'None', '-0.004'] | value_loss ['None', 'None', '0.000']
U 520 | F 133120 | FPS 0062 | D 2297 | Reward:μσmM 0.85 0.28 0.00 0.96 | policy_loss ['None', 'None', '0.025'] | value_loss ['None', 'None', '0.001']
Status saved
U 521 | F 133376 | FPS 0061 | D 2302 | Reward:μσmM 0.69 0.35 0.00 0.91 | policy_loss ['None', 'None', '0.074'] | value_loss ['None', 'None', '0.001']
U 522 | F 133632 | FPS 0059 | D 2306 | Reward:μσmM -0.04 0.88 -1.00 0.91 | policy_loss ['None', 'None', '0.264'] | value_loss ['None', 'None', '0.237']
U 523 | F 133888 | FPS 0057 | D 2311 | Reward:μσmM -0.59 0.69 -1.00 0.87 | policy_loss ['None', 'None', '0.288'] | value_loss ['None', 'None', '0.202']
U 524 | F 134144 | FPS 0060 | D 2315 | Reward:μσmM -0.44 0.73 -1.00 0.79 | policy_loss ['None', 'None', '0.182'] | value_loss ['None', 'None', '0.111']
U 525 | F 134400 | FPS 0058 | D 2319 | Reward:μσmM -0.05 0.87 -1.00 0.92 | policy_loss ['None', 'None', '0.031'] | value_loss ['None', 'None', '0.079']
U 526 | F 134656 | FPS 0058 | D 2324 | Reward:μσmM 0.21 0.82 -1.00 0.91 | policy_loss ['None', 'None', '-0.109'] | value_loss ['None', 'None', '0.055']
U 527 | F 134912 | FPS 0059 | D 2328 | Reward:μσmM 0.74 0.33 0.00 0.90 | policy_loss ['None', 'None', '-0.165'] | value_loss ['None', 'None', '0.011']
U 528 | F 135168 | FPS 0057 | D 2333 | Reward:μσmM 0.78 0.32 0.00 0.95 | policy_loss ['None', 'None', '-0.117'] | value_loss ['None', 'None', '0.006']
U 529 | F 135424 | FPS 0059 | D 2337 | Reward:μσmM 0.85 0.28 0.00 0.96 | policy_loss ['None', 'None', '-0.098'] | value_loss ['None', 'None', '0.004']
U 530 | F 135680 | FPS 0061 | D 2341 | Reward:μσmM 0.86 0.27 0.00 0.96 | policy_loss ['None', 'None', '-0.057'] | value_loss ['None', 'None', '0.002']
Status saved
U 531 | F 135936 | FPS 0059 | D 2346 | Reward:μσmM 0.87 0.26 0.00 0.97 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.001']
U 532 | F 136192 | FPS 0059 | D 2350 | Reward:μσmM 0.82 0.29 0.00 0.97 | policy_loss ['None', 'None', '0.042'] | value_loss ['None', 'None', '0.001']
U 533 | F 136448 | FPS 0060 | D 2354 | Reward:μσmM 0.84 0.28 0.00 0.97 | policy_loss ['None', 'None', '0.008'] | value_loss ['None', 'None', '0.002']
U 534 | F 136704 | FPS 0062 | D 2359 | Reward:μσmM 0.82 0.29 0.00 0.94 | policy_loss ['None', 'None', '0.008'] | value_loss ['None', 'None', '0.001']
U 535 | F 136960 | FPS 0060 | D 2363 | Reward:μσmM 0.44 0.72 -1.00 0.92 | policy_loss ['None', 'None', '0.097'] | value_loss ['None', 'None', '0.085']
U 536 | F 137216 | FPS 0059 | D 2367 | Reward:μσmM -0.14 0.90 -1.00 0.94 | policy_loss ['None', 'None', '0.240'] | value_loss ['None', 'None', '0.237']
U 537 | F 137472 | FPS 0058 | D 2372 | Reward:μσmM -0.04 0.90 -1.00 0.96 | policy_loss ['None', 'None', '0.141'] | value_loss ['None', 'None', '0.167']
U 538 | F 137728 | FPS 0060 | D 2376 | Reward:μσmM 0.09 0.89 -1.00 0.96 | policy_loss ['None', 'None', '0.125'] | value_loss ['None', 'None', '0.181']
U 539 | F 137984 | FPS 0061 | D 2380 | Reward:μσmM 0.57 0.70 -1.00 0.91 | policy_loss ['None', 'None', '-0.088'] | value_loss ['None', 'None', '0.011']
U 540 | F 138240 | FPS 0063 | D 2384 | Reward:μσmM 0.78 0.32 0.00 0.94 | policy_loss ['None', 'None', '-0.084'] | value_loss ['None', 'None', '0.004']
Status saved
U 541 | F 138496 | FPS 0061 | D 2389 | Reward:μσmM 0.80 0.31 0.00 0.96 | policy_loss ['None', 'None', '-0.036'] | value_loss ['None', 'None', '0.004']
U 542 | F 138752 | FPS 0057 | D 2393 | Reward:μσmM 0.85 0.28 0.00 0.96 | policy_loss ['None', 'None', '-0.064'] | value_loss ['None', 'None', '0.002']
U 543 | F 139008 | FPS 0060 | D 2397 | Reward:μσmM 0.83 0.30 0.00 0.96 | policy_loss ['None', 'None', '0.001'] | value_loss ['None', 'None', '0.002']
U 544 | F 139264 | FPS 0057 | D 2402 | Reward:μσmM 0.73 0.56 -1.00 0.97 | policy_loss ['None', 'None', '0.045'] | value_loss ['None', 'None', '0.100']
U 545 | F 139520 | FPS 0060 | D 2406 | Reward:μσmM 0.62 0.64 -1.00 0.95 | policy_loss ['None', 'None', '0.042'] | value_loss ['None', 'None', '0.072']
U 546 | F 139776 | FPS 0050 | D 2411 | Reward:μσmM 0.80 0.31 0.00 0.95 | policy_loss ['None', 'None', '-0.040'] | value_loss ['None', 'None', '0.006']
U 547 | F 140032 | FPS 0060 | D 2416 | Reward:μσmM 0.56 0.66 -1.00 0.95 | policy_loss ['None', 'None', '0.052'] | value_loss ['None', 'None', '0.076']
U 548 | F 140288 | FPS 0060 | D 2420 | Reward:μσmM 0.07 0.88 -1.00 0.93 | policy_loss ['None', 'None', '0.169'] | value_loss ['None', 'None', '0.165']
U 549 | F 140544 | FPS 0059 | D 2424 | Reward:μσmM 0.31 0.74 -1.00 0.87 | policy_loss ['None', 'None', '0.071'] | value_loss ['None', 'None', '0.056']
U 550 | F 140800 | FPS 0060 | D 2428 | Reward:μσmM -0.05 0.87 -1.00 0.91 | policy_loss ['None', 'None', '0.182'] | value_loss ['None', 'None', '0.172']
Status saved
U 551 | F 141056 | FPS 0058 | D 2433 | Reward:μσmM 0.72 0.36 0.00 0.92 | policy_loss ['None', 'None', '-0.074'] | value_loss ['None', 'None', '0.007']
U 552 | F 141312 | FPS 0061 | D 2437 | Reward:μσmM 0.69 0.35 0.00 0.91 | policy_loss ['None', 'None', '-0.032'] | value_loss ['None', 'None', '0.003']
U 553 | F 141568 | FPS 0060 | D 2442 | Reward:μσmM 0.78 0.32 0.00 0.94 | policy_loss ['None', 'None', '-0.054'] | value_loss ['None', 'None', '0.003']
U 554 | F 141824 | FPS 0062 | D 2446 | Reward:μσmM 0.81 0.31 0.00 0.93 | policy_loss ['None', 'None', '-0.074'] | value_loss ['None', 'None', '0.003']
U 555 | F 142080 | FPS 0060 | D 2450 | Reward:μσmM 0.86 0.27 0.00 0.96 | policy_loss ['None', 'None', '-0.084'] | value_loss ['None', 'None', '0.002']
U 556 | F 142336 | FPS 0059 | D 2454 | Reward:μσmM 0.75 0.54 -1.00 0.96 | policy_loss ['None', 'None', '-0.045'] | value_loss ['None', 'None', '0.013']
U 557 | F 142592 | FPS 0058 | D 2459 | Reward:μσmM 0.88 0.25 0.00 0.97 | policy_loss ['None', 'None', '-0.024'] | value_loss ['None', 'None', '0.001']
U 558 | F 142848 | FPS 0061 | D 2463 | Reward:μσmM 0.87 0.26 0.00 0.96 | policy_loss ['None', 'None', '0.009'] | value_loss ['None', 'None', '0.001']
U 559 | F 143104 | FPS 0061 | D 2467 | Reward:μσmM 0.84 0.28 0.00 0.97 | policy_loss ['None', 'None', '0.026'] | value_loss ['None', 'None', '0.001']
U 560 | F 143360 | FPS 0060 | D 2471 | Reward:μσmM 0.78 0.32 0.00 0.94 | policy_loss ['None', 'None', '0.045'] | value_loss ['None', 'None', '0.001']
Status saved
U 561 | F 143616 | FPS 0060 | D 2476 | Reward:μσmM 0.23 0.84 -1.00 0.95 | policy_loss ['None', 'None', '0.199'] | value_loss ['None', 'None', '0.173']
U 562 | F 143872 | FPS 0058 | D 2481 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.227'] | value_loss ['None', 'None', '0.097']
U 563 | F 144128 | FPS 0061 | D 2485 | Reward:μσmM 0.16 0.75 -1.00 0.85 | policy_loss ['None', 'None', '0.068'] | value_loss ['None', 'None', '0.046']
U 564 | F 144384 | FPS 0062 | D 2489 | Reward:μσmM 0.42 0.71 -1.00 0.92 | policy_loss ['None', 'None', '-0.035'] | value_loss ['None', 'None', '0.057']
U 565 | F 144640 | FPS 0062 | D 2493 | Reward:μσmM -0.68 0.63 -1.00 0.87 | policy_loss ['None', 'None', '0.343'] | value_loss ['None', 'None', '0.257']
U 566 | F 144896 | FPS 0059 | D 2497 | Reward:μσmM -0.05 0.84 -1.00 0.88 | policy_loss ['None', 'None', '0.048'] | value_loss ['None', 'None', '0.074']
U 567 | F 145152 | FPS 0059 | D 2502 | Reward:μσmM 0.15 0.74 -1.00 0.84 | policy_loss ['None', 'None', '-0.045'] | value_loss ['None', 'None', '0.044']
U 568 | F 145408 | FPS 0060 | D 2506 | Reward:μσmM 0.32 0.82 -1.00 0.94 | policy_loss ['None', 'None', '-0.121'] | value_loss ['None', 'None', '0.114']
U 569 | F 145664 | FPS 0058 | D 2510 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '-0.217'] | value_loss ['None', 'None', '0.017']
U 570 | F 145920 | FPS 0063 | D 2514 | Reward:μσmM 0.81 0.31 0.00 0.95 | policy_loss ['None', 'None', '-0.112'] | value_loss ['None', 'None', '0.005']
Status saved
U 571 | F 146176 | FPS 0060 | D 2519 | Reward:μσmM 0.83 0.29 0.00 0.95 | policy_loss ['None', 'None', '-0.041'] | value_loss ['None', 'None', '0.001']
U 572 | F 146432 | FPS 0061 | D 2523 | Reward:μσmM 0.86 0.27 0.00 0.96 | policy_loss ['None', 'None', '-0.032'] | value_loss ['None', 'None', '0.001']
U 573 | F 146688 | FPS 0061 | D 2527 | Reward:μσmM 0.85 0.28 0.00 0.95 | policy_loss ['None', 'None', '-0.001'] | value_loss ['None', 'None', '0.001']
U 574 | F 146944 | FPS 0060 | D 2532 | Reward:μσmM 0.86 0.27 0.00 0.97 | policy_loss ['None', 'None', '0.002'] | value_loss ['None', 'None', '0.001']
U 575 | F 147200 | FPS 0062 | D 2536 | Reward:μσmM 0.86 0.27 0.00 0.97 | policy_loss ['None', 'None', '0.002'] | value_loss ['None', 'None', '0.001']
U 576 | F 147456 | FPS 0062 | D 2540 | Reward:μσmM 0.92 0.03 0.87 0.96 | policy_loss ['None', 'None', '0.039'] | value_loss ['None', 'None', '0.002']
U 577 | F 147712 | FPS 0061 | D 2544 | Reward:μσmM 0.14 0.90 -1.00 0.96 | policy_loss ['None', 'None', '0.166'] | value_loss ['None', 'None', '0.203']
U 578 | F 147968 | FPS 0060 | D 2548 | Reward:μσmM 0.54 0.77 -1.00 0.96 | policy_loss ['None', 'None', '-0.056'] | value_loss ['None', 'None', '0.025']
U 579 | F 148224 | FPS 0059 | D 2553 | Reward:μσmM 0.32 0.85 -1.00 0.95 | policy_loss ['None', 'None', '0.074'] | value_loss ['None', 'None', '0.159']
U 580 | F 148480 | FPS 0061 | D 2557 | Reward:μσmM 0.25 0.86 -1.00 0.96 | policy_loss ['None', 'None', '0.026'] | value_loss ['None', 'None', '0.095']
Status saved
U 581 | F 148736 | FPS 0056 | D 2562 | Reward:μσmM 0.57 0.66 -1.00 0.95 | policy_loss ['None', 'None', '0.020'] | value_loss ['None', 'None', '0.081']
U 582 | F 148992 | FPS 0061 | D 2566 | Reward:μσmM 0.25 0.85 -1.00 0.96 | policy_loss ['None', 'None', '0.123'] | value_loss ['None', 'None', '0.075']
U 583 | F 149248 | FPS 0060 | D 2570 | Reward:μσmM 0.78 0.32 0.00 0.95 | policy_loss ['None', 'None', '-0.097'] | value_loss ['None', 'None', '0.006']
U 584 | F 149504 | FPS 0059 | D 2575 | Reward:μσmM 0.65 0.62 -1.00 0.97 | policy_loss ['None', 'None', '-0.038'] | value_loss ['None', 'None', '0.065']
U 585 | F 149760 | FPS 0060 | D 2579 | Reward:μσmM 0.86 0.27 0.00 0.97 | policy_loss ['None', 'None', '-0.068'] | value_loss ['None', 'None', '0.003']
U 586 | F 150016 | FPS 0063 | D 2583 | Reward:μσmM 0.64 0.61 -1.00 0.97 | policy_loss ['None', 'None', '0.038'] | value_loss ['None', 'None', '0.043']
U 587 | F 150272 | FPS 0060 | D 2587 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.002']
U 588 | F 150528 | FPS 0060 | D 2592 | Reward:μσmM 0.68 0.60 -1.00 0.96 | policy_loss ['None', 'None', '0.047'] | value_loss ['None', 'None', '0.095']
U 589 | F 150784 | FPS 0061 | D 2596 | Reward:μσmM 0.36 0.77 -1.00 0.94 | policy_loss ['None', 'None', '0.087'] | value_loss ['None', 'None', '0.036']
U 590 | F 151040 | FPS 0058 | D 2600 | Reward:μσmM 0.65 0.61 -1.00 0.95 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.062']
Status saved
U 591 | F 151296 | FPS 0060 | D 2605 | Reward:μσmM 0.78 0.32 0.00 0.95 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.002']
U 592 | F 151552 | FPS 0059 | D 2609 | Reward:μσmM 0.83 0.29 0.00 0.94 | policy_loss ['None', 'None', '-0.041'] | value_loss ['None', 'None', '0.001']
U 593 | F 151808 | FPS 0060 | D 2613 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '-0.008'] | value_loss ['None', 'None', '0.002']
U 594 | F 152064 | FPS 0059 | D 2618 | Reward:μσmM 0.84 0.28 0.00 0.95 | policy_loss ['None', 'None', '-0.015'] | value_loss ['None', 'None', '0.001']
U 595 | F 152320 | FPS 0061 | D 2622 | Reward:μσmM 0.84 0.28 0.00 0.95 | policy_loss ['None', 'None', '-0.008'] | value_loss ['None', 'None', '0.001']
U 596 | F 152576 | FPS 0058 | D 2626 | Reward:μσmM 0.83 0.29 0.00 0.97 | policy_loss ['None', 'None', '0.006'] | value_loss ['None', 'None', '0.001']
U 597 | F 152832 | FPS 0059 | D 2631 | Reward:μσmM 0.61 0.64 -1.00 0.95 | policy_loss ['None', 'None', '0.014'] | value_loss ['None', 'None', '0.012']
U 598 | F 153088 | FPS 0061 | D 2635 | Reward:μσmM 0.81 0.31 0.00 0.95 | policy_loss ['None', 'None', '-0.000'] | value_loss ['None', 'None', '0.003']
U 599 | F 153344 | FPS 0061 | D 2639 | Reward:μσmM 0.32 0.85 -1.00 0.96 | policy_loss ['None', 'None', '0.114'] | value_loss ['None', 'None', '0.151']
U 600 | F 153600 | FPS 0060 | D 2643 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '-0.084'] | value_loss ['None', 'None', '0.002']
Status saved
U 601 | F 153856 | FPS 0062 | D 2648 | Reward:μσmM 0.93 0.02 0.90 0.95 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.001']
U 602 | F 154112 | FPS 0060 | D 2652 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '-0.024'] | value_loss ['None', 'None', '0.001']
U 603 | F 154368 | FPS 0061 | D 2656 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '0.008'] | value_loss ['None', 'None', '0.001']
U 604 | F 154624 | FPS 0061 | D 2660 | Reward:μσmM 0.81 0.31 0.00 0.95 | policy_loss ['None', 'None', '0.038'] | value_loss ['None', 'None', '0.002']
U 605 | F 154880 | FPS 0059 | D 2665 | Reward:μσmM 0.80 0.30 0.00 0.95 | policy_loss ['None', 'None', '0.024'] | value_loss ['None', 'None', '0.002']
U 606 | F 155136 | FPS 0061 | D 2669 | Reward:μσmM 0.83 0.29 0.00 0.96 | policy_loss ['None', 'None', '-0.006'] | value_loss ['None', 'None', '0.003']
U 607 | F 155392 | FPS 0058 | D 2673 | Reward:μσmM 0.83 0.29 0.00 0.95 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.002']
U 608 | F 155648 | FPS 0059 | D 2678 | Reward:μσmM -0.16 0.93 -1.00 0.96 | policy_loss ['None', 'None', '0.300'] | value_loss ['None', 'None', '0.389']
U 609 | F 155904 | FPS 0057 | D 2682 | Reward:μσmM 0.62 0.73 -1.00 0.97 | policy_loss ['None', 'None', '0.011'] | value_loss ['None', 'None', '0.148']
U 610 | F 156160 | FPS 0059 | D 2686 | Reward:μσmM 0.61 0.64 -1.00 0.96 | policy_loss ['None', 'None', '-0.046'] | value_loss ['None', 'None', '0.097']
Status saved
U 611 | F 156416 | FPS 0059 | D 2691 | Reward:μσmM 0.81 0.31 0.00 0.94 | policy_loss ['None', 'None', '-0.067'] | value_loss ['None', 'None', '0.001']
U 612 | F 156672 | FPS 0058 | D 2696 | Reward:μσmM 0.78 0.32 0.00 0.94 | policy_loss ['None', 'None', '0.013'] | value_loss ['None', 'None', '0.002']
U 613 | F 156928 | FPS 0058 | D 2700 | Reward:μσmM 0.79 0.32 0.00 0.94 | policy_loss ['None', 'None', '-0.011'] | value_loss ['None', 'None', '0.001']
U 614 | F 157184 | FPS 0064 | D 2704 | Reward:μσmM 0.75 0.34 0.00 0.96 | policy_loss ['None', 'None', '0.029'] | value_loss ['None', 'None', '0.002']
U 615 | F 157440 | FPS 0063 | D 2708 | Reward:μσmM 0.62 0.64 -1.00 0.97 | policy_loss ['None', 'None', '0.040'] | value_loss ['None', 'None', '0.073']
U 616 | F 157696 | FPS 0062 | D 2712 | Reward:μσmM 0.92 0.03 0.86 0.94 | policy_loss ['None', 'None', '-0.070'] | value_loss ['None', 'None', '0.002']
